00 251 5 27 0 3 11 -120.638 -103.539 -367.433  93.336 0.883319 -149.0 -101.0 48.0  453 113591 
00 252 5 28 0 2 24  38.021  13.628 -238.723  210.443 0.766752 23.0  47.0 24.0  488 114079 
00 253 5 29 0 4  4  78.044  179.582  3.993  292.095 0.900038 77.0  167.0 90.0  335 114414 
00 254 5 30 0 3 11 -7.385  3.446 -187.203  149.382 0.600078 21.0  1.0 20.0  492 114906 
00 255 5 31 0 4  4 -51.839 -3.275 -238.418  216.004 0.416657 -90.0  0.0 90.0  335 115240 
00 256 5 32 0 1 40  176.350  162.027 -245.497  560.795 0.700128 162.0  186.0 24.0  488 115729 
00 257 5 33 0 1 40  6.776  17.085 -230.644  258.306 11.533694 17.0 -8.0 25.0  487 116216 
00 258 5 34 0 3 11  43.198  20.652 -304.263  248.079 0.483392 29.0  0.0 29.0  483 116699 
00 259 5 35 0 3 11 -9.672  30.891 -211.118  375.105 0.749969 15.0  92.0 77.0  379 117078 
00 260 5 36 0 3 11  16.920  20.368 -325.549  319.317 0.583377 18.0 -6.0 24.0  488 117566 
00 261 5 37 0 2 24 -109.581 -101.412 -568.183  216.430 0.866735 -124.0 -100.0 24.0  488 118054 
00 262 5 38 0 2 24  142.988  177.215 -120.192  414.426 0.983388 158.0  205.0 47.0  455 118509 
00 263 5 39 0 4  4  118.656  143.198  20.005  282.495 1.000048 113.0  125.0 12.0  497 119006 
00 264 5 40 0 4  4 -30.413 -38.267 -207.003  43.873 0.866621 -46.0 -52.0 6.0  499 119505 
00 265 5 41 0 2 24  138.349  189.366 -100.303  618.725 0.833276 162.0  208.0 46.0  457 119962 
00 266 5 42 0 2 24  99.869  177.566 -113.372  516.691 0.850002 141.0  187.0 46.0  457 120419 
00 267 5 43 0 4  4 -155.957 -116.924 -267.437  44.367 0.750084 -121.0 -100.0 21.0  491 120910 
00 268 5 44 0 1 40 -92.407 -47.070 -370.936  219.766 0.900031 -47.0 -53.0 6.0  499 121409 
00 269 5 45 0 1 40 -10.897 -13.526 -364.085  388.704 0.716633 -14.0 -88.0 74.0  388 121797 
00 270 5 46 0 1 40  166.344  150.581 -212.938  512.277 1.216667 151.0  180.0 29.0  483 122280 
00 271 5 47 0 1 40 -8.879 -20.902 -434.043  289.398 1.200104 -21.0 -14.0 7.0  499 122779 
00 272 5 48 0 4  4  327.935  292.007  146.449  450.404 1.316724 294.0  239.0 55.0  438 123218 
00 273 5 49 0 1 40  127.199  129.038 -241.477  598.136 0.850010 129.0  160.0 31.0  480 123698 
00 274 5 50 0 4  4 -67.636 -122.876 -308.023  109.439 0.750010 -65.0 -98.0 33.0  478 124176 
00 275 5 51 0 4  4 -60.031 -20.399 -144.067  79.212 0.833331 -32.0 -36.0 4.0  500 124675 
00 276 5 52 0 4  4 -94.496 -79.808 -248.823  73.809 0.850030 -126.0 -72.0 54.0  440 125116 
00 277 5 53 0 2 24  77.265  82.194 -217.190  386.777 0.649996 87.0  127.0 40.0  467 125583 
00 278 5 54 0 3 11 -46.445 -76.104 -277.480  165.637 0.866710 -53.0 -107.0 54.0  440 126024 
00 279 5 55 0 2 24  210.504  184.848 -85.848  451.894 0.866628 213.0  223.0 10.0  498 126522 
00 280 5 56 0 3 11 -53.390  44.589 -120.092  155.276 0.633350 -13.0  20.0 33.0  478 126999 
