00 105 2 49 0 2 30  88 0.880 1.200 894 92.0 4.0  196 17482 
00 106 2 50 0 2 30  82 0.820 1.366 865 88.0 6.0  191 17673 
00 107 2 51 0 1 60  75 0.750 1.400 837 83.0 8.0  184 17857 
00 108 2 52 0 2 30  82 0.820 1.233 848 85.0 3.0  198 18055 
00 109 2 53 0 1 60  71 0.710 1.133 814 79.0 8.0  184 18239 
00 110 2 54 0 3 15  75 0.750 1.400 792 75.0 0.0  200 18439 
00 111 2 55 0 3 15  79 0.790 0.966 804 77.0 -2.0  199 18638 
00 112 2 56 0 3 15  74 0.740 1.633 797 76.0 2.0  199 18837 
00 113 3 01 0 2 30  93 0.930 0.866 870 88.0 -5.0  194 19031 
00 114 3 02 0 2 30  52 0.520 2.466 812 79.0 27.0  18 19049 
00 115 3 03 0 2 30  90 0.900 0.966 855 86.0 -4.0  196 19245 
00 116 3 04 0 3 15  85 0.850 1.633 860 87.0 2.0  199 19444 
00 117 3 05 0 3 15  82 0.820 3.032 804 77.0 -5.0  194 19638 
00 118 3 06 0 1 60  74 0.740 1.100 803 77.0 3.0  198 19836 
00 119 3 07 0 3 15  49 0.490 1.200 723 64.0 15.0  144 19980 
00 120 3 08 0 3 15  71 0.710 1.566 690 58.0 -13.0  158 20138 
00 121 3 09 0 2 30  95 0.950 2.499 906 94.0 -1.0  200 20338 
00 122 3 10 0 2 30  77 0.770 2.499 821 80.0 3.0  198 20536 
00 123 3 11 0 2 30  69 0.690 1.533 753 69.0 0.0  200 20736 
00 124 3 12 0 3 15  41 0.410 1.366 641 50.0 9.0  180 20916 
00 125 3 13 0 1 60  93 0.930 2.333 893 92.0 -1.0  200 21116 
00 126 3 14 0 1 60  81 0.810 1.266 834 82.0 1.0  200 21316 
00 127 3 15 0 4  1  85 0.850 2.333 779 73.0 -12.0  164 21480 
00 128 3 16 0 4  1  39 0.390 1.400 795 76.0 37.0 -142 21338 
00 129 3 17 0 1 60  50 0.500 0.733 646 51.0 1.0  200 21538 
00 130 3 18 0 3 15  91 0.910 1.933 875 89.0 -2.0  199 21737 
00 131 3 19 0 4  1  81 0.810 1.666 796 76.0 -5.0  194 21931 
00 132 3 20 0 3 15  92 0.920 1.966 842 84.0 -8.0  184 22115 
00 133 3 21 0 2 30  44 0.440 1.366 799 77.0 33.0 -72 22043 
00 134 3 22 0 1 60  66 0.660 1.300 753 69.0 3.0  198 22241 
00 135 3 23 0 2 30  46 0.460 0.633 632 49.0 3.0  198 22439 
00 136 3 24 0 3 15  40 0.400 1.766 720 63.0 23.0  68 22507 
00 137 3 25 0 2 30  71 0.710 1.366 756 69.0 -2.0  199 22706 
00 138 3 26 0 4  1  72 0.720 1.166 782 74.0 2.0  199 22905 
00 139 3 27 0 1 60  63 0.630 2.499 716 63.0 0.0  200 23105 
00 140 3 28 0 3 15  72 0.720 1.500 750 68.0 -4.0  196 23301 
00 141 3 29 0 3 15  76 0.760 1.300 783 74.0 -2.0  199 23500 
00 142 3 30 0 4  1  88 0.880 0.733 777 73.0 -15.0  144 23644 
00 143 3 31 0 1 60  71 0.710 1.300 761 70.0 -1.0  200 23844 
00 144 3 32 0 1 60  71 0.710 1.433 753 69.0 -2.0  199 24043 
00 145 3 33 0 3 15  69 0.690 0.966 820 80.0 11.0  170 24213 
00 146 3 34 0 3 15  84 0.840 1.666 763 71.0 -13.0  158 24371 
00 147 3 35 0 2 30  49 0.490 0.300 640 50.0 1.0  200 24571 
00 148 3 36 0 3 15  52 0.520 0.700 657 53.0 1.0  200 24771 
00 149 3 37 0 3 15  82 0.820 1.400 830 82.0 0.0  200 24971 
00 150 3 38 0 2 30  83 0.830 1.166 823 81.0 -2.0  199 25170 
00 151 3 39 0 4  1  97 0.970 1.600 820 80.0 -17.0  128 25298 
00 152 3 40 0 3 15  88 0.880 1.133 799 77.0 -11.0  170 25468 
00 153 3 41 0 1 60  76 0.760 1.066 835 83.0 7.0  188 25656 
00 154 3 42 0 2 30  43 0.430 0.833 609 45.0 2.0  199 25855 
00 155 3 43 0 1 60  48 0.480 1.366 675 56.0 8.0  184 26039 
00 156 3 44 0 2 30  59 0.590 0.800 665 54.0 -5.0  194 26233 
00 157 3 45 0 1 60  88 0.880 1.133 876 89.0 1.0  200 26433 
00 158 3 46 0 2 30  82 0.820 1.999 848 85.0 3.0  198 26631 
00 159 3 47 0 2 30  72 0.720 1.200 804 77.0 5.0  194 26825 
00 160 3 48 0 1 60  51 0.510 1.566 575 39.0 -12.0  164 26989 
00 161 3 49 0 4  1  81 0.810 0.900 819 80.0 -1.0  200 27189 
00 162 3 50 0 4  1  92 0.920 1.133 795 76.0 -16.0  136 27325 
00 163 3 51 0 3 15  75 0.750 1.233 833 82.0 7.0  188 27513 
00 164 3 52 0 1 60  94 0.940 1.633 896 93.0 -1.0  200 27713 
00 165 3 53 0 1 60  85 0.850 1.266 864 87.0 2.0  199 27912 
00 166 3 54 1 1 60  43 0.430 0.133 640 50.0 7.0  188 28100 
00 167 3 55 0 4  1  73 0.730 0.800 797 76.0 3.0  198 28298 
00 168 3 56 0 1 60  65 0.650 1.000 767 71.0 6.0  191 28489 
00 169 4 01 0 1 60  70 0.700 1.433 820 80.0 10.0  175 28664 
00 170 4 02 0 2 30  88 0.880 1.033 875 89.0 1.0  200 28864 
00 171 4 03 0 4  1  84 0.840 1.433 816 79.0 -5.0  194 29058 
00 172 4 04 0 1 60  83 0.830 1.433 799 77.0 -6.0  191 29249 
00 173 4 05 0 4  1  83 0.830 1.666 809 78.0 -5.0  194 29443 
00 174 4 06 0 4  1  38 0.380 1.699 801 77.0 39.0 -180 29263 
00 175 4 07 0 2 30  82 0.820 1.500 810 78.0 -4.0  196 29459 
00 176 4 08 0 1 60  56 0.560 0.933 736 66.0 10.0  175 29634 
00 177 4 09 0 1 60  76 0.760 1.699 757 70.0 -6.0  191 29825 
00 178 4 10 0 3 15  89 0.890 1.466 825 81.0 -8.0  184 30009 
00 179 4 11 0 1 60  65 0.650 1.600 677 56.0 -9.0  180 30189 
00 180 4 12 0 3 15  93 0.930 1.899 867 88.0 -5.0  194 30383 
00 181 4 13 0 2 30  78 0.780 0.900 657 53.0 -25.0  44 30427 
00 182 4 14 0 3 15  94 0.940 1.466 880 90.0 -4.0  196 30623 
00 183 4 15 0 4  1  95 0.950 1.933 819 80.0 -15.0  144 30767 
00 184 4 16 0 4  1  49 0.490 2.433 781 74.0 25.0  44 30811 
00 185 4 17 0 2 30  88 0.880 1.133 849 85.0 -3.0  198 31009 
00 186 4 18 0 2 30  57 0.570 0.300 640 50.0 -7.0  188 31197 
00 187 4 19 0 4  1  86 0.860 1.466 754 69.0 -17.0  128 31325 
00 188 4 20 0 4  1  75 0.750 1.433 797 76.0 1.0  200 31525 
00 189 4 21 0 2 30  70 0.700 1.300 797 76.0 6.0  191 31716 
00 190 4 22 0 2 30  46 0.460 0.567 640 50.0 4.0  196 31912 
00 191 4 23 0 2 30  84 0.840 1.400 807 78.0 -6.0  191 32103 
00 192 4 24 0 4  1  68 0.680 1.333 814 79.0 11.0  170 32273 
00 193 4 25 0 4  1  85 0.850 0.800 813 79.0 -6.0  191 32464 
00 194 4 26 0 2 30  70 0.700 2.066 824 81.0 11.0  170 32634 
00 195 4 27 0 2 30  75 0.750 2.199 804 77.0 2.0  199 32833 
00 196 4 28 0 2 30  71 0.710 1.700 794 76.0 5.0  194 33027 
00 197 4 29 0 3 15  93 0.930 1.300 881 90.0 -3.0  198 33225 
00 198 4 30 0 1 60  73 0.730 1.200 823 81.0 8.0  184 33409 
00 199 4 31 0 1 60  89 0.890 1.400 881 90.0 1.0  200 33609 
00 200 4 32 0 3 15  55 0.550 0.700 692 59.0 4.0  196 33805 
00 201 4 33 0 4  1  37 0.370 0.766 796 76.0 39.0 -180 33625 
00 202 4 34 0 3 15  78 0.780 1.133 853 86.0 8.0  184 33809 
00 203 4 35 0 3 15  62 0.620 1.633 789 75.0 13.0  158 33967 
00 204 4 36 0 3 15  95 0.950 1.400 886 91.0 -4.0  196 34163 
00 205 4 37 0 1 60  61 0.610 1.200 754 69.0 8.0  184 34347 
00 206 4 38 0 4  1  53 0.530 1.000 822 80.0 27.0  18 34365 
00 207 4 39 0 1 60  38 0.380 0.966 596 43.0 5.0  194 34559 
00 208 4 40 0 1 60  39 0.390 0.966 624 47.0 8.0  184 34743 
00 209 4 41 0 3 15  78 0.780 1.466 683 57.0 -21.0  90 34833 
00 210 4 42 0 2 30  58 0.580 0.966 730 65.0 7.0  188 35021 
00 211 4 43 0 1 60  59 0.590 0.766 658 53.0 -6.0  191 35212 
00 212 4 44 0 3 15  93 0.930 0.966 876 89.0 -4.0  196 35408 
00 213 4 45 0 2 30  40 0.400 0.800 615 46.0 6.0  191 35599 
00 214 4 46 0 3 15  35 0.350 0.567 622 47.0 12.0  164 35763 
00 215 4 47 0 2 30  67 0.670 0.866 719 63.0 -4.0  196 35959 
00 216 4 48 0 2 30  69 0.690 1.133 803 77.0 8.0  184 36143 
00 217 4 49 0 2 30  97 0.970 2.399 912 95.0 -2.0  199 36342 
00 218 4 50 0 2 30  84 0.840 1.266 886 91.0 7.0  188 36530 
00 219 4 51 0 4  1  66 0.660 2.266 828 81.0 15.0  144 36674 
00 220 4 52 0 2 30  45 0.450 0.866 648 51.0 6.0  191 36865 
00 221 4 53 0 2 30  19 0.190 1.433 510 28.0 9.0  180 37045 
00 222 4 54 0 3 15  74 0.740 2.166 825 81.0 7.0  188 37233 
00 223 4 55 0 3 15  84 0.840 1.233 883 91.0 7.0  188 37421 
00 224 4 56 0 1 60  45 0.450 0.666 640 50.0 5.0  194 37615 
00 225 5 01 0 2 30  64 0.640 1.733 821 80.0 16.0  136 37751 
00 226 5 02 0 1 60  71 0.710 2.199 795 76.0 5.0  194 37945 
00 227 5 03 0 1 60  90 0.900 1.266 868 88.0 -2.0  199 38144 
00 228 5 04 0 2 30  76 0.760 1.966 788 75.0 -1.0  200 38344 
00 229 5 05 0 2 30  97 0.970 1.533 918 96.0 -1.0  200 38544 
00 230 5 06 0 1 60  73 0.730 1.833 779 73.0 0.0  200 38744 
00 231 5 07 0 2 30  55 0.550 0.766 598 43.0 -12.0  164 38908 
00 232 5 08 0 2 30  97 0.970 1.166 921 97.0 0.0  200 39108 
00 233 5 09 0 3 15  39 0.390 0.833 589 42.0 3.0  198 39306 
00 234 5 10 0 3 15  92 0.920 2.466 896 93.0 1.0  200 39506 
00 235 5 11 0 2 30  96 0.960 1.733 919 97.0 1.0  200 39706 
00 236 5 12 0 4  1  78 0.780 2.166 823 81.0 3.0  198 39904 
00 237 5 13 0 1 60  91 0.910 1.433 890 92.0 1.0  200 40104 
00 238 5 14 0 1 60  84 0.840 1.433 864 87.0 3.0  198 40302 
00 239 5 15 0 1 60  51 0.510 0.900 621 47.0 -4.0  196 40498 
00 240 5 16 0 2 30  83 0.830 1.500 835 83.0 0.0  200 40698 
00 241 5 17 0 3 15  90 0.900 1.799 853 86.0 -4.0  196 40894 
00 242 5 18 0 4  1  80 0.800 1.999 799 77.0 -3.0  198 41092 
00 243 5 19 0 3 15  93 0.930 2.533 880 90.0 -3.0  198 41290 
00 244 5 20 0 3 15  74 0.740 1.166 837 83.0 9.0  180 41470 
00 245 5 21 0 2 30  47 0.470 0.633 617 46.0 -1.0  200 41670 
00 246 5 22 0 2 30  79 0.790 1.999 836 83.0 4.0  196 41866 
00 247 5 23 0 1 60  88 0.880 1.500 869 88.0 0.0  200 42066 
00 248 5 24 0 1 60  65 0.650 1.899 746 68.0 3.0  198 42264 
00 249 5 25 0 1 60  92 0.920 2.433 858 86.0 -6.0  191 42455 
00 250 5 26 0 2 30  53 0.530 0.800 667 55.0 2.0  199 42654 
00 251 5 27 0 3 15  57 0.570 0.367 640 50.0 -7.0  188 42842 
00 252 5 28 0 2 30  83 0.830 1.566 802 77.0 -6.0  191 43033 
00 253 5 29 0 3 15  63 0.630 2.099 788 75.0 12.0  164 43197 
00 254 5 30 0 3 15  79 0.790 1.366 809 78.0 -1.0  200 43397 
00 255 5 31 0 1 60  75 0.750 1.266 798 76.0 1.0  200 43597 
00 256 5 32 0 1 60  54 0.540 1.233 702 60.0 6.0  191 43788 
00 257 5 33 0 3 15  60 0.600 0.800 665 54.0 -6.0  191 43979 
00 258 5 34 0 1 60  59 0.590 1.699 728 65.0 6.0  191 44170 
00 259 5 35 0 1 60  92 0.920 2.633 895 93.0 1.0  200 44370 
00 260 5 36 0 3 15  90 0.900 1.366 887 91.0 1.0  200 44570 
00 261 5 37 0 2 30  29 0.290 1.933 467 21.0 -8.0  184 44754 
00 262 5 38 0 3 15  83 0.830 1.100 886 91.0 8.0  184 44938 
00 263 5 39 0 2 30  57 0.570 0.800 635 49.0 -8.0  184 45122 
00 264 5 40 0 4  1  66 0.660 1.200 822 80.0 14.0  151 45273 
00 265 5 41 0 3 15  72 0.720 1.500 859 87.0 15.0  144 45417 
00 266 5 42 0 3 15  62 0.620 1.266 810 78.0 16.0  136 45553 
00 267 5 43 0 3 15  60 0.600 2.166 774 72.0 12.0  164 45717 
00 268 5 44 0 3 15  65 0.650 1.400 767 71.0 6.0  191 45908 
00 269 5 45 0 1 60  58 0.580 2.066 714 62.0 4.0  196 46104 
00 270 5 46 0 2 30  68 0.680 1.533 812 79.0 11.0  170 46274 
00 271 5 47 0 1 60  46 0.460 0.733 611 45.0 -1.0  200 46474 
00 272 5 48 0 3 15  86 0.860 1.300 871 89.0 3.0  198 46672 
00 273 5 49 0 3 15  73 0.730 0.700 751 69.0 -4.0  196 46868 
00 274 5 50 0 2 30  80 0.800 1.866 846 84.0 4.0  196 47064 
00 275 5 51 0 2 30  90 0.900 1.333 889 92.0 2.0  199 47263 
00 276 5 52 0 1 60  60 0.600 1.033 692 59.0 -1.0  200 47463 
00 277 5 53 0 3 15  70 0.700 1.300 834 82.0 12.0  164 47627 
00 278 5 54 0 1 60  74 0.740 1.699 798 76.0 2.0  199 47826 
00 279 5 55 0 3 15  67 0.670 1.233 789 75.0 8.0  184 48010 
00 280 5 56 0 3 15  48 0.480 0.733 637 50.0 2.0  199 48209 
